VehicleID,TimeStamp,Lattitude,Longitude,VehicleBearing,Speed,RoadId,DirOfTravel
f1516a5302ab5731b404a44ed6db94d1,1515090251,41.749928,-88.06464,270,57.93624,7419044380,-7419044380
1062251,1515090450,41.74983,-88.06271,81,40,428043451,428043451
18703123,1515077554,41.74964,-88.0631,0,0,428043451,428043451
5a4e3eb222000bf923550ad0001d553,1515077695,41.7498657,-88.0675566,269,90,8460193543,-8460193543
936806,1515077659,41.74922,-88.06357,337,0,8461244179,8461244179
b28ed771653a60f797c4e33557129ac6,1515074888,41.7489948,-88.0634646,338,0,5781502793,5781502793
b28ed771653a60f797c4e33557129ac6,1515074823,41.7486336,-88.0632823,338,38,428519089,428519089
b28ed771653a60f797c4e33557129ac6,1515074880,41.749001,-88.0634676,338,0,5781502793,5781502793
b28ed771653a60f797c4e33557129ac6,1515074828,41.7488828,-88.063407,337,15,5781502792,5781502792
4542237869,1515074783,41.7489586,-88.065471,48,0,1335864835,1335864835
b28ed771653a60f797c4e33557129ac6,1515074826,41.7488111,-88.0633708,337,24,5781502792,5781502792
23241900009,1515098767,41.74905,-88.06578,0,0,1335864835,1335864835
F2673610-EB1D-4450-9DC9-F50F27320BE2,1515077619,41.749808,-88.062939,88,72,428043451,428043451
721922,1515076541,41.74987,-88.06172,84,53,428043451,428043451
0C037A3000,1515074801,41.74973,-88.06482,90,1.60934,1335864831,1335864831
18027910,1515092646,41.75010917,-88.06035611,270,78,1335864827,-1335864827
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077708,41.748181,-88.063197,162,63,428519089,-428519089
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077694,41.749894,-88.064101,161,36,5781502783,-5781502783
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077706,41.748472,-88.063319,160,59,428519089,-428519089
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077689,41.750228,-88.064253,163,17,5781502783,-5781502783
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077705,41.748605,-88.06339,159,57,428519089,-428519089
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077701,41.749118,-88.063687,158,54,8461244179,-8461244179
18575172,1515077772,41.749881,-88.0668778,270,70.38,4483200876,-4483200876
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077643,41.750306,-88.064258,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077658,41.750316,-88.064297,162,1,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077673,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077688,41.750261,-88.064271,162,11,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077669,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077636,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077637,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077671,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077638,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077639,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077640,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077641,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077683,41.750323,-88.064293,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077642,41.750306,-88.064258,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077644,41.750306,-88.064258,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077645,41.750306,-88.064258,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077682,41.750323,-88.064293,161,1,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077646,41.750306,-88.064258,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077647,41.750306,-88.064258,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077648,41.750306,-88.064258,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077649,41.750306,-88.064258,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077650,41.750314,-88.064265,160,1,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077651,41.750314,-88.064265,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077667,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077659,41.750316,-88.064297,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077629,41.750306,-88.064258,163,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077674,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077661,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077630,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077676,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077663,41.750316,-88.064297,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077631,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077652,41.750314,-88.064265,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077653,41.750316,-88.064283,162,1,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077654,41.750313,-88.064284,161,1,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077655,41.750313,-88.064284,163,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077656,41.750313,-88.064284,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077632,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077657,41.750313,-88.064284,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077660,41.750316,-88.064297,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077662,41.750316,-88.064297,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077664,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077633,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077675,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077668,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077665,41.750316,-88.064297,161,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077685,41.750313,-88.064296,161,3,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077634,41.750306,-88.064258,162,0,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077635,41.750306,-88.064258,162,0,5781502784,-5781502784
b28ed771653a60f797c4e33557129ac6,1515074916,41.7514643,-88.064436,351,67,5326884952,5326884952
b28ed771653a60f797c4e33557129ac6,1515074886,41.7489968,-88.063465,338,0,5781502793,5781502793
5a4e324322000b90ca900ad7001d5d3,1515074856,41.74889,-88.0634473,336,0,5781502792,5781502792
1062251,1515094027,41.74985,-88.06366,262,3,1335864828,-1335864828
5a4e324322000b90ca900ad7001d5d3,1515074924,41.7505021,-88.0642304,344,57,5781502784,5781502784
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099461,41.749844,-88.062186,86,50,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099320,41.749608,-88.065121,21,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099304,41.749681,-88.0651,189,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099432,41.749699,-88.064898,250,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099322,41.749608,-88.065121,21,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099448,41.749748,-88.06435,89,35,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099445,41.749724,-88.064674,89,20,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099447,41.749725,-88.064482,88,28,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099331,41.749584,-88.065124,221,0,5781502785,-5781502785
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099321,41.749608,-88.065121,21,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099459,41.749822,-88.062517,87,50,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099446,41.749726,-88.064585,89,24,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099315,41.749608,-88.065121,21,0,1335864831,1335864831
bfb1ad259ce3f9d1c60c79fc5588ad4d,1515099178,41.74878,-88.06327,341,46,5781502792,5781502792
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099327,41.749608,-88.065121,2,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099436,41.749699,-88.064898,250,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099435,41.749699,-88.064898,250,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099316,41.749608,-88.065121,21,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099434,41.749699,-88.064898,250,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099332,41.749584,-88.065124,138,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099454,41.749792,-88.063397,88,54,428043451,428043451
23241900009,1515099489,41.74891,-88.06571,0,0,1335864835,1335864835
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099308,41.749681,-88.0651,189,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099306,41.749681,-88.0651,189,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099450,41.749752,-88.064094,89,38,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099335,41.749584,-88.065124,144,0,1335864831,1335864831
bfb1ad259ce3f9d1c60c79fc5588ad4d,1515099348,41.74945,-88.06329,78,9,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099463,41.749855,-88.061861,86,54,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099318,41.749608,-88.065121,21,0,1335864831,1335864831
bfb1ad259ce3f9d1c60c79fc5588ad4d,1515099355,41.74952,-88.06302,50,13,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099456,41.749801,-88.063018,87,52,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099442,41.749705,-88.064856,79,2,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099431,41.749699,-88.064898,250,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099429,41.749699,-88.064898,250,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099325,41.749608,-88.065121,2,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099313,41.749608,-88.065121,21,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099455,41.749799,-88.063194,88,54,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099330,41.749584,-88.065124,119,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099323,41.749608,-88.065121,21,0,1335864831,1335864831
bfb1ad259ce3f9d1c60c79fc5588ad4d,1515099369,41.74984,-88.06237,86,36,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099443,41.749711,-88.064811,81,15,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099452,41.749762,-88.063769,88,48,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099428,41.749699,-88.064898,250,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099305,41.749681,-88.0651,189,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099425,41.749699,-88.064898,8,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099426,41.749699,-88.064898,335,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099427,41.749699,-88.064898,141,0,1335864831,1335864831
23241900009,1515099248,41.74891,-88.06578,0,0,1335864835,1335864835
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099324,41.749608,-88.065121,2,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099444,41.749719,-88.06475,84,20,1335864831,1335864831
b28ed771653a60f797c4e33557129ac6,1515074882,41.7490006,-88.0634661,338,0,5781502793,5781502793
b28ed771653a60f797c4e33557129ac6,1515074887,41.7489958,-88.0634643,338,0,5781502793,5781502793
b28ed771653a60f797c4e33557129ac6,1515074881,41.749001,-88.0634666,338,0,5781502793,5781502793
b28ed771653a60f797c4e33557129ac6,1515074884,41.748999,-88.0634656,338,0,5781502793,5781502793
b28ed771653a60f797c4e33557129ac6,1515074883,41.7490001,-88.0634651,338,0,5781502793,5781502793
b28ed771653a60f797c4e33557129ac6,1515074917,41.7516446,-88.0644656,352,70,5326884952,5326884952
b28ed771653a60f797c4e33557129ac6,1515074889,41.7489941,-88.0634643,338,0,5781502793,5781502793
b28ed771653a60f797c4e33557129ac6,1515074885,41.748998,-88.0634655,338,0,5781502793,5781502793
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077228,41.749405,-88.063767,5,9,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077222,41.749448,-88.063774,5,9,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077227,41.749411,-88.063771,5,9,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077223,41.749446,-88.063775,5,9,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077226,41.749427,-88.063771,5,9,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077224,41.749439,-88.063775,5,9,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077225,41.749432,-88.063773,5,9,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077229,41.749394,-88.063762,5,9,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077208,41.748643,-88.06328,345,66,428519089,428519089
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077209,41.748781,-88.06336,343,63,5781502792,5781502792
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077205,41.748177,-88.063068,348,70,428519089,428519089
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077204,41.74801,-88.063003,349,73,428519089,428519089
18027910,1515092051,41.74981667,-88.06433,80,24,1335864831,1335864831
909697,1515075712,41.75056,-88.06416,346,53,5781502784,5781502784
09e9e9da1344fb3f087e0f9d148321d7,1515075429,41.750317,-88.06428,164,0,5781502784,-5781502784
23919013,1515090118,41.74934,-88.06366,0,1,8461244179,8461244179
b28ed771653a60f797c4e33557129ac6,1515074825,41.74876,-88.063345,337,24,5781502792,5781502792
b28ed771653a60f797c4e33557129ac6,1515074829,41.7489091,-88.0634206,337,15,5781502792,5781502792
b28ed771653a60f797c4e33557129ac6,1515074821,41.748449,-88.0631935,340,52,428519089,428519089
b28ed771653a60f797c4e33557129ac6,1515074827,41.74885,-88.0633898,337,24,5781502792,5781502792
b28ed771653a60f797c4e33557129ac6,1515074819,41.7482013,-88.0630851,341,64,428519089,428519089
b28ed771653a60f797c4e33557129ac6,1515074818,41.7480581,-88.0630256,343,67,428519089,428519089
b28ed771653a60f797c4e33557129ac6,1515074817,41.7478993,-88.062966,344,67,428519089,428519089
17993152,1515095515,41.74956,-88.06381,0,0,8461244180,8461244180
4641173576,1515075634,41.749035,-88.06351,336,49.88954,5781502793,5781502793
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077625,41.750333,-88.064269,163,11,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077623,41.750399,-88.0643,163,19,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077619,41.750631,-88.064381,166,32,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077621,41.750503,-88.064337,164,24,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077620,41.750558,-88.064353,166,28,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077612,41.751413,-88.064581,172,61,5326884952,-5326884952
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077617,41.750801,-88.064429,168,40,5326884951,-5326884951
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077626,41.750309,-88.06426,163,6,5781502784,-5781502784
B1F71E74-D322-481C-B7DF-DF7A75AA1C75,1515077610,41.751734,-88.064624,174,66,5326884952,-5326884952
5a4e3eb222000bf923550ad0001d553,1515077609,41.7484559,-88.0632033,341,79,428519089,428519089
5a4e3eb222000bf923550ad0001d553,1515077614,41.7490764,-88.0635654,335,34,5781502793,5781502793
5a4e393422000bf923550acf001d4f8,1515089394,41.7483858,-88.0632514,160,65,428519089,-428519089
5a4e393422000bf923550acf001d4f8,1515089318,41.7503007,-88.064233,167,4,5781502784,-5781502784
5a4e393422000bf923550acf001d4f8,1515089324,41.7502961,-88.064228,0,0,5781502784,5781502784
5a4e393422000bf923550acf001d4f8,1515089334,41.7502985,-88.0642231,0,0,5781502784,5781502784
5a4e393422000bf923550acf001d4f8,1515089339,41.7502987,-88.0642231,0,0,5781502784,5781502784
5a4e393422000bf923550acf001d4f8,1515089349,41.7502986,-88.064223,0,0,5781502784,5781502784
5a4e393422000bf923550acf001d4f8,1515089354,41.7502985,-88.0642228,0,0,5781502784,5781502784
5a4e393422000bf923550acf001d4f8,1515089359,41.7502985,-88.0642227,0,0,5781502784,5781502784
5a4e393422000bf923550acf001d4f8,1515089364,41.7502985,-88.0642226,0,0,5781502784,5781502784
5a4e324322000b90ca900ad7001d5d3,1515074883,41.7489051,-88.0634559,336,0,5781502792,5781502792
d0ef17e88425144e5f6bd31ab9a0fc31,1515075713,41.7497,-88.06377,343,11,8461244180,8461244180
5a4e683822000b90ca900ad9001d6a7,1515093779,41.7493815,-88.0637256,158,51,8461244179,-8461244179
5a4e683822000b90ca900ad9001d6a7,1515093785,41.7484476,-88.0632279,160,71,428519089,-428519089
43483900043,1515075681,41.75175,-88.06457,175,59.54558,5781502781,-5781502781
18176572,1515054120,41.74999,-88.06245,266,38,1335864829,-1335864829
1062251,1515090412,41.74915,-88.06342,337,59,5781502793,5781502793
1062251,1515090440,41.74975,-88.06371,1,5,8461244180,8461244180
54746,1515092560,41.75005,-88.06411,162,0,5781502783,-5781502783
18070105,1515094821,41.74976694,-88.06497389,91,28,1335864831,1335864831
17888232,1515094066,41.7498455,-88.062487,86,50,428043451,428043451
23241900009,1515100090,41.74898,-88.06578,0,0,1335864835,1335864835
23241900009,1515099970,41.74898,-88.06578,0,0,1335864835,1335864835
349ABC96-9C4E-4B33-97AB-6E618F85C4E2,1515097262,41.749938,-88.061299,87,61,428043451,428043451
1062251,1515094012,41.74988,-88.06272,261,55,1335864829,-1335864829
1062251,1515094002,41.75001,-88.06057,265,74,4573343449,-4573343449
18650620,1515077304,41.7499525,-88.062762,267,12.78,1335864829,-1335864829
23241900009,1515099007,41.74898,-88.06578,0,0,1335864835,1335864835
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099453,41.749782,-88.063584,88,52,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099465,41.74987,-88.061487,86,56,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099464,41.749861,-88.061673,86,56,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099423,41.749699,-88.064898,226,0,7419044379,-7419044379
bfb1ad259ce3f9d1c60c79fc5588ad4d,1515099381,41.74992,-88.06041,88,63,428054276,428054276
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099410,41.749699,-88.064898,122,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099411,41.749699,-88.064898,115,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099457,41.749806,-88.062845,87,52,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099458,41.749815,-88.062672,87,49,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099328,41.749592,-88.065127,88,2,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099422,41.749699,-88.064898,226,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099437,41.749699,-88.064898,250,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099414,41.749699,-88.064898,226,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099462,41.749853,-88.062029,86,52,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099430,41.749699,-88.064898,250,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099415,41.749699,-88.064898,226,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099416,41.749699,-88.064898,226,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099337,41.749584,-88.065124,144,0,1335864831,1335864831
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099460,41.749829,-88.062351,86,50,428043451,428043451
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099424,41.749699,-88.064898,226,0,7419044379,-7419044379
672BBD2B-F353-4D03-A9C9-86809C6C7143,1515099449,41.74975,-88.064217,89,38,1335864831,1335864831
19713547,1515075605,41.7498055,-88.0653575,90,53,1335864835,1335864835
a3337355545df640345860f290004c16,1515074581,41.75043,-88.0642,162,0,5781502784,-5781502784
6F86A70C-40AB-4A27-9165-92A580A3B1F7,1515092466,41.750665,-88.064181,346,46,5781502784,5781502784
698646,1515092371,41.7486,-88.06318,341,58,428519089,428519089
18334825,1515092391,41.7497793,-88.064567,90,0,1335864831,1335864831
23890671,1515091028,41.7497716,-88.0640328,160,39,427809022,-427809022
721922,1515076489,41.74952,-88.0631,73,3,428043451,428043451
ff74b8b806ea0ac9e78cfd65c740569b,1515102571,41.74975,-88.06719,90,59,4355192737,4355192737
7a178a12852c40665e475d674aa54c6f,1515101349,41.74983,-88.06142,89,66,428043451,428043451
460254,1515102366,41.7504,-88.06412,341,55,5781502784,5781502784
925060,1515074592,41.74812,-88.06298,345,60,428519089,428519089
976597,1515095712,41.74977,-88.06446,88,54,1335864831,1335864831
19663835,1515055950,41.74982389,-88.06379778,87,42,428043451,428043451
19663835,1515055949,41.74981778,-88.06405778,89,31,1335864831,1335864831
8edb3dfcafd7a144b515aa20374d3c3b,1515089852,41.74979,-88.06362,62,21,428043451,428043451
8edb3dfcafd7a144b515aa20374d3c3b,1515089867,41.74992,-88.06152,84,50,428043451,428043451
976597,1515093490,41.7499,-88.06637,270,69,5781502785,-5781502785
1057684,1515093843,41.74983,-88.06241,86,59,428043451,428043451
60136100000,1515092828,41.7499,-88.06357,271,14.48406,1335864828,-1335864828
F01D1140-6D06-4C9C-8180-3630EB6CBD82,1515095200,41.747934,-88.062987,346,55,428519089,428519089
5a4e2f5d22000b90ca900ad9001d5a1,1515074596,41.7499148,-88.0630684,267,32,1335864828,-1335864828
5a4e2f5d22000b90ca900ad9001d5a1,1515074596,41.7499151,-88.0630586,267,33,1335864828,-1335864828
925060,1515074608,41.7489,-88.06335,342,1,5781502792,5781502792
5a4e2f5d22000b90ca900ad9001d5a1,1515074601,41.7499091,-88.0633615,267,5,1335864828,-1335864828
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077215,41.749343,-88.063711,341,33,8461244179,8461244179
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077270,41.749849,-88.066884,270,63,4483200876,-4483200876
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077234,41.749382,-88.063744,5,9,8461244179,8461244179
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077275,41.749852,-88.068133,270,63,8460193543,-8460193543
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077258,41.749872,-88.064344,276,37,7419044380,-7419044380
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077216,41.749389,-88.063738,341,27,8461244179,8461244179
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077269,41.749852,-88.066636,270,62,4483200876,-4483200876
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077263,41.749866,-88.06527,270,54,5781502785,-5781502785
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077276,41.749848,-88.068385,270,63,8460193543,-8460193543
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077231,41.749386,-88.063753,5,9,8461244179,8461244179
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077249,41.749388,-88.063743,335,3,8461244179,8461244179
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077268,41.749851,-88.066393,270,61,5781502785,-5781502785
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077265,41.749856,-88.065703,270,57,5781502785,-5781502785
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077256,41.749821,-88.064068,311,35,7419044380,-7419044380
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077264,41.749862,-88.065481,270,55,5781502785,-5781502785
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077218,41.749444,-88.063766,341,17,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077219,41.749453,-88.063771,341,13,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077221,41.74945,-88.063773,5,9,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077255,41.749753,-88.063964,327,33,8461244180,8461244180
eb41b47d-61d7-5464-9fbe-31de4fb96be1,1515077257,41.749869,-88.064201,297,37,7419044380,-7419044380
